ticket_id;data_contato;id_cliente;matricula_agente;motivo_contato;csat;comentario_csat
763928;2025-12-12 01:19:14;3107237254;16875;Status do pedido;3;Bloquearam a conta por receber depósito, e não consegui desbloquear.
132146;2025-12-16 16:58:53;6248817328;73697;Pix não aprovado;4;Adorei a nova funcionalidade de pix, muito rápida.
196214;2025-12-26 20:37:16;9372856246;37689;Estorno não realizado;4;Tudo certo, consegui tirar minha dúvida em poucos minutos.
882354;2025-12-09 03:57:55;8057256589;95667;Cancelamento de compra;1;Demorou UMA HORA para que eu fosse atendida, NÃO resolveu minha solicitação.
656251;2025-12-09 15:46:53;1027339118;79769;Cobrança duplicada no cartão;4;Rápido, prático e eficiente.
325583;2025-12-15 11:47:58;6879098746;10319;Produto entregue errado;2;Vocês descontaram uma cesta de serviço que eu não contratei.
494468;2025-12-02 16:08:59;5117549050;25956;Suspeita de fraude;5;Sempre que preciso sou bem atendido.
540226;2025-12-05 21:50:26;3258412623;60293;Erro ao finalizar compra;3;Chat perde a conexão muito rápido. Se eu olhar outra tela ele desconecta.
575682;2025-12-17 10:08:17;4506222455;37689;Embalagem danificada;5;Gostei da agilidade na entrega e no suporte.
457455;2025-12-25 09:57:21;4165589219;42566;Alteração de endereço de entrega;3;Não é claro o procedimento, confuso!
265055;2025-12-09 02:32:16;1270220402;83243;Dúvida sobre frete;5;A atendente Maria foi um anjo, resolveu o que ninguém conseguia.
488028;2025-12-09 02:09:16;9620361356;59657;Pix não aprovado;4;Gosto quando a empresa valoriza o tempo do cliente.
426775;2025-12-24 00:34:11;1397731536;89935;Confirmação de pagamento;4;O processo foi simples e sem burocracia, me surpreendeu.
856648;2025-12-01 23:59:25;9975841619;60699;Solicitação de devolução;3;A fila de espera nunca anda, desisti.
440140;2025-12-25 02:58:18;6346154041;16977;Produto entregue errado;5;Problema resolvido com eficácia. Parabéns à equipe.
914571;2025-12-09 17:42:30;6421925348;38460;Reclamação sobre transportadora;3;Péssimo! Esse débito automático é horrível, demora muito pra debitar...
695164;2025-12-23 13:23:42;1687842448;70699;Pix não aprovado;4;Gostei da agilidade na entrega e no suporte.
725185;2025-12-03 00:40:11;7284336415;33863;Cancelamento de compra;4;Tudo certo, consegui tirar minha dúvida em poucos minutos.
189083;2025-12-01 17:40:46;9693981830;97253;Atraso na entrega;5;Suporte técnico nota mil.
155164;2025-12-04 01:49:58;7320734760;66810;Erro ao finalizar compra;5;O melhor atendimento que já tive em e-commerce.
263137;2025-12-18 17:13:34;9963991398;22168;Produto entregue errado;3;Se eu recebo um pagamento, não tem lógica esperar análise de 72h.
265056;2025-12-22 10:55:51;2958623078;22151;Alteração de dados cadastrais;5;A atendente foi muito simpática e prestativa.
891083;2025-12-22 19:09:36;4379808334;81260;Nota fiscal não recebida;4;A atendente foi muito simpática e prestativa.
747850;2025-12-02 19:14:43;9159800657;99682;Dúvida sobre frete;5;O aplicativo é muito intuitivo e fácil de usar.
152179;2025-12-08 07:37:39;7356893391;69350;Confirmação de pagamento;5;O melhor atendimento que já tive em e-commerce.
806707;2025-12-07 05:00:37;6673002683;48528;Dúvida sobre tamanho/medidas;4;Tudo certo, consegui tirar minha dúvida em poucos minutos.
185544;2025-12-17 07:53:42;7991066567;95836;Solicitação de devolução;3;Gostaria de pagar minhas próximas faturas manualmente!
385320;2025-12-16 20:31:49;3078048428;88278;Erro ao finalizar compra;5;O processo foi simples e sem burocracia, me surpreendeu.
564637;2025-12-21 23:17:20;2627404374;73697;Dúvida sobre frete;4;Muito satisfeito com a solução apresentada.
794093;2025-12-24 00:09:15;5046450750;46450;Solicitação de troca;5;A atendente foi muito simpática e prestativa.
544611;2025-12-23 01:27:19;2397729435;95187;Erro ao finalizar compra;2;Primeiro tenho que explicar tudo pra um robô, pra ele falar que não consegue me ajudar.
609253;2025-12-07 13:29:16;3656916250;92594;Confirmação de pagamento;1;Péssimo atendimento, já to a 10 dias tentando fazer uma contestação.
736565;2025-12-17 20:17:45;7243049718;78265;Solicitação de troca;1;Vocês descontaram uma cesta de serviço que eu não contratei.
563516;2025-12-12 12:09:30;3378551878;14322;Estorno não realizado;4;Rápido, prático e eficiente.
534303;2025-12-03 10:50:30;4133420280;49426;Status do pedido;5;Gosto quando a empresa valoriza o tempo do cliente.
386436;2025-12-15 09:51:17;2685755625;29516;Boleto não gerado;1;Cobrando duas vezes a mesma fatura.
326040;2025-12-27 04:24:52;3013362475;73010;Pedido incompleto;5;A atendente Maria foi um anjo, resolveu o que ninguém conseguia.
891615;2025-12-21 17:58:45;5566932954;20260;Cancelamento de compra;5;Clareza nas informações, sem letras miúdas.
637234;2025-12-27 21:05:12;3952716334;22179;Dúvida sobre garantia;5;Rápido, prático e eficiente.
219346;2025-12-07 12:01:12;6146750326;78073;Alteração de dados cadastrais;3;O aplicativo fecha sozinho quando tento ver o extrato.
461939;2025-12-07 00:59:58;4128039534;83467;Embalagem danificada;5;Gosto quando a empresa valoriza o tempo do cliente.
550797;2025-12-21 22:13:12;5151602251;50757;Cobrança duplicada no cartão;1;Fui roubada via pix, contestei em menos de meia hora e nao fui restituido.
216276;2025-12-01 20:56:28;4977513978;86459;Cancelamento de compra;5;O sistema de segurança me passa muita credibilidade.
397005;2025-12-31 16:54:01;2399397445;68660;Estorno não realizado;2;Pedem documento que já enviei 3 vezes, desorganização total.
811163;2025-12-31 06:37:59;1741070243;49629;Nota fiscal não recebida;4;Muito satisfeito com a solução apresentada.
811444;2025-12-21 13:16:07;3640585422;71303;Boleto não gerado;5;Suporte técnico nota mil.
721946;2025-12-27 23:09:13;8477514767;83243;Cancelamento de compra;2;Fui roubada via pix, contestei em menos de meia hora e nao fui restituido.
610271;2025-12-13 12:44:20;4786265850;34424;Dúvida sobre tamanho/medidas;2;Demora de responder e se não falar em 3 minutos, para tudo...
652530;2025-12-16 01:07:15;5103162544;82813;Solicitação de troca;5;O melhor atendimento que já tive em e-commerce.
799539;2025-12-20 11:38:25;8442341367;64827;Boleto não gerado;4;Finalmente uma empresa que ouve o cliente.
423401;2025-12-26 11:44:23;8728376878;86561;Estorno não realizado;4;Muito bom, recomendo a todos.
147623;2025-12-18 08:00:18;3513314947;95354;Embalagem danificada;2;Atendimento insensível, consultor não demonstrou interesse no meu problema grave.
331230;2025-12-30 05:53:39;8045281887;83243;Dúvida sobre garantia;1;Péssimo, eu fui roubada, vocês não resolvem absolutamente nada.
514463;2025-12-27 03:48:54;3365062104;99979;Reclamação sobre transportadora;3;Grosseria total do atendente ao telefone.
728437;2025-12-28 17:22:17;6010353502;81260;Problema com vale-presente;1;Fui roubada via pix, contestei em menos de meia hora e nao fui restituido.
157443;2025-12-03 17:06:26;8100953892;15729;Dificuldade de navegação no site;5;Suporte técnico nota mil.
108060;2025-12-15 09:52:09;6167646708;58421;Atraso na entrega;1;Péssimo! Esse débito automático é horrível, demora muito pra debitar...
314353;2025-12-30 14:49:04;6618081021;60334;Alteração de dados cadastrais;3;Grosseria total do atendente ao telefone.
416061;2025-12-06 19:12:54;2794761165;13930;Rastreamento não atualiza;1;Demorou UMA HORA para que eu fosse atendida, NÃO resolveu minha solicitação.
321494;2025-12-03 06:14:06;8063531098;63201;Nota fiscal não recebida;1;Péssimo, eu fui roubada, vocês não resolvem absolutamente nada.
904624;2025-12-28 02:56:34;9085303196;94966;Rastreamento não atualiza;5;A atendente Maria foi um anjo, resolveu o que ninguém conseguia.
243901;2025-12-06 21:58:03;1940022414;48948;Confirmação de pagamento;4;Gostei da agilidade na entrega e no suporte.
901280;2025-12-25 11:26:25;8766339535;40959;Atraso na entrega;1;Atendimento sem ação nenhuma, era mais fácil ser atendido pelo bot.
367931;2025-12-12 17:13:04;2244865317;60293;Confirmação de pagamento;1;Os apps estão péssimo, toda hora trava, da erro muito ruim.
403507;2025-12-11 00:49:24;5045422600;84584;Rastreamento não atualiza;1;Péssimo! Esse débito automático é horrível, demora muito pra debitar...
444061;2025-12-01 13:38:24;7747581391;38472;Problema com vale-presente;5;Achei o design do app muito limpo e moderno.
225812;2025-12-10 23:54:23;8623270417;28897;Produto entregue com defeito;4;O aplicativo é muito intuitivo e fácil de usar.
108105;2025-12-19 09:21:18;4113979181;87841;Confirmação de pagamento;1;Muito lento o atendimento, a culpa não é da atendente, mas do sistema.
621546;2025-12-07 12:51:18;2884614495;49187;Dúvida sobre tamanho/medidas;4;Muito bom, recomendo a todos.
883301;2025-12-14 04:43:54;6043711383;96847;Dificuldade de navegação no site;5;Estorno caiu na hora, confiança total.
551574;2025-12-25 22:39:05;1300142965;49187;Cupom de desconto inválido;5;Problema resolvido com eficácia. Parabéns à equipe.
284229;2025-12-03 09:09:28;5533069660;84249;Erro ao finalizar compra;5;Gostei da agilidade na entrega e no suporte.
235461;2025-12-14 23:14:21;1483240056;38472;Agendamento de entrega;3;Nunca vi um banco que o cliente tem conta a anos e não oferece crédito.
498676;2025-12-09 22:12:28;2403925038;60699;Cupom de desconto inválido;1;Se eu recebo um pagamento, não tem lógica esperar análise de 72h.
658453;2025-12-09 14:11:36;2043793884;68897;Cobrança duplicada no cartão;2;Falta de vontade de resolver, me jogam de um setor para o outro.
837852;2025-12-24 21:39:13;1640979105;52894;Solicitação de devolução;5;Gostei da agilidade na entrega e no suporte.
341288;2025-12-07 06:33:35;1423296554;52831;Reclamação sobre transportadora;5;Problema resolvido com eficácia. Parabéns à equipe.
624563;2025-12-19 06:07:02;8701879782;46588;Dúvida sobre garantia;4;Gosto quando a empresa valoriza o tempo do cliente.
685864;2025-12-03 23:34:41;4706462983;68440;Produto entregue com defeito;3;Não consigo achar a opção de cancelar, escondem de propósito.
973835;2025-12-02 02:06:58;3353553945;98575;Consulta de disponibilidade de estoque;3;Quer desumanizar mais ainda o atendente coloca um bot de vez.
800499;2025-12-17 14:39:37;1744173232;78122;Produto entregue errado;3;Vocês descontaram uma cesta de serviço que eu não contratei.
945362;2025-12-24 03:03:17;4794051620;75506;Reclamação sobre transportadora;2;Atendimento insensível, consultor não demonstrou interesse no meu problema grave.
471371;2025-12-24 18:46:20;7675281194;90096;Reclamação sobre transportadora;4;Gostei da agilidade na entrega e no suporte.
175576;2025-12-03 15:38:24;9095263528;60934;Agendamento de entrega;1;Primeiro tenho que explicar tudo pra um robô, pra ele falar que não consegue me ajudar.
516359;2025-12-10 17:56:26;7738465701;74479;Solicitação de devolução;2;Interface confusa, poluição visual, não acho nada.
878086;2025-12-03 05:45:10;7504017397;96999;Problema com vale-presente;5;Problema resolvido com eficácia. Parabéns à equipe.
144357;2025-12-14 09:47:03;1793092370;34345;Solicitação de devolução;1;Interface confusa, poluição visual, não acho nada.
557409;2025-12-24 02:17:31;4300977393;97305;Produto entregue errado;1;Não consigo achar a opção de cancelar, escondem de propósito.
119651;2025-12-18 06:48:13;1867562781;37689;Atraso na entrega;2;Fui roubada via pix, contestei em menos de meia hora e nao fui restituido.
582087;2025-12-30 12:41:54;2297524788;31817;Reclamação sobre transportadora;5;Atendimento excelente, resolveram meu problema muito rápido.
181644;2025-12-16 13:30:13;9257266440;47136;Agendamento de entrega;5;Ótima experiência do usuário (UX).
428267;2025-12-14 00:28:25;3772001298;50757;Nota fiscal não recebida;1;Atendimento insensível, consultor não demonstrou interesse no meu problema grave.
703727;2025-12-13 11:53:03;7759644247;83243;Boleto não gerado;4;Tudo certo, consegui tirar minha dúvida em poucos minutos.
550137;2025-12-09 01:01:32;5765183910;13930;Suspeita de fraude;2;Prometeram resolver em 24h e já faz uma semana.
701253;2025-12-16 19:09:33;5580189368;41111;Reclamação sobre transportadora;4;Gosto quando a empresa valoriza o tempo do cliente.
524068;2025-12-13 06:41:39;4726281358;18372;Confirmação de pagamento;5;O melhor atendimento que já tive em e-commerce.
843963;2025-12-03 08:47:31;3479005489;78265;Cancelamento de compra;5;O aplicativo é muito intuitivo e fácil de usar.
771237;2025-12-23 22:04:50;1103207870;63201;Cancelamento de compra;4;Consegui resolver tudo pelo chat sem precisar ligar.
537983;2025-12-07 10:20:55;2300475989;60334;Esqueci minha senha;5;Consegui resolver tudo pelo chat sem precisar ligar.
403578;2025-12-05 16:02:02;7347827402;29122;Dúvida sobre tamanho/medidas;5;O processo foi simples e sem burocracia, me surpreendeu.
220768;2025-12-26 01:26:00;1828289951;40485;Consulta de disponibilidade de estoque;5;Muito bom, recomendo a todos.
524707;2025-12-05 08:52:19;9611033518;46020;Cupom de desconto inválido;4;Finalmente uma empresa que ouve o cliente.
121869;2025-12-02 08:21:32;3019049580;50102;Esqueci minha senha;3;Muito lento o atendimento, a culpa não é da atendente, mas do sistema.
440544;2025-12-26 02:36:32;7843965817;83467;Cancelamento de compra;3;Fui roubada via pix, contestei em menos de meia hora e nao fui restituido.
280222;2025-12-12 10:05:53;9989062562;60934;Atraso na entrega;1;ATENDIMENTO PESSIMO! Estou a meses tentando alterar meu nome...
940247;2025-12-28 10:20:52;5155014085;39695;Status do pedido;2;Falta de vontade de resolver, me jogam de um setor para o outro.
748151;2025-12-30 14:39:39;5918528060;87221;Agendamento de entrega;5;Estorno caiu na hora, confiança total.
582446;2025-12-16 14:11:38;9797881718;68660;Dúvida sobre tamanho/medidas;4;Problema resolvido com eficácia. Parabéns à equipe.
972442;2025-12-26 20:07:59;1651921884;34240;Boleto não gerado;5;A atendente foi muito simpática e prestativa.
823108;2025-12-10 18:09:41;1890113178;95836;Estorno não realizado;1;Quer desumanizar mais ainda o atendente coloca um bot de vez.
479430;2025-12-02 21:59:35;7272132968;43771;Pix não aprovado;2;Se eu recebo um pagamento, não tem lógica esperar análise de 72h.
192410;2025-12-25 04:42:25;3835463608;83137;Produto entregue errado;5;Achei o design do app muito limpo e moderno.
557925;2025-12-23 02:13:22;1229795618;50776;Cobrança duplicada no cartão;3;Bloquearam a conta por receber depósito, e não consegui desbloquear.
985506;2025-12-18 22:01:15;1383268249;95354;Dúvida sobre garantia;1;Interface confusa, poluição visual, não acho nada.
211005;2025-12-06 17:12:28;5779051288;84584;Pix não aprovado;5;Gosto quando a empresa valoriza o tempo do cliente.
355135;2025-12-27 22:12:21;2729567415;44903;Dúvida sobre frete;5;Muito satisfeito com a solução apresentada.
556839;2025-12-29 21:13:37;1776130576;35808;Pix não aprovado;3;A informação que o chat me passou não é a mesma do extrato.
717476;2025-12-28 04:16:43;4099552003;53903;Cobrança duplicada no cartão;5;Ótima experiência do usuário (UX).
519902;2025-12-09 06:18:56;2917664256;99682;Dúvida sobre garantia;5;Rápido, prático e eficiente.
649414;2025-12-19 01:25:54;8400225889;87841;Rastreamento não atualiza;5;Achei o design do app muito limpo e moderno.
182467;2025-12-10 00:50:41;8558936248;79769;Atraso na entrega;5;Finalmente uma empresa que ouve o cliente.
514991;2025-12-04 03:30:30;5004637881;97701;Problema com vale-presente;1;Demora de responder e se não falar em 3 minutos, para tudo...
425346;2025-12-18 23:43:25;4133955750;49187;Rastreamento não atualiza;4;Finalmente uma empresa que ouve o cliente.
882033;2025-12-28 22:10:59;5453979997;84249;Nota fiscal não recebida;1;Nunca vi um banco que o cliente tem conta a anos e não oferece crédito.
456005;2025-12-29 10:27:19;3456222412;45778;Dificuldade de navegação no site;1;Grosseria total do atendente ao telefone.
332335;2025-12-20 17:29:57;7148024731;31817;Produto entregue errado;5;Clareza nas informações, sem letras miúdas.
